time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
15-05-2010,30.0,18.0,25.9,14.8,68.2,2.5,0.3176,30.0,2084.0,1.94,0.643,0.32,0,0.0009,23.4,0.5,4.03,339.0,-0.351,50.9,101.1,142.4,82.1
16-05-2010,3.9,17.7,25.2,13.2,48.9,19.8,0.2393,25.5,2047.0,2.41,0.639,0.601,3,0.004,15.73,1.79,1.41,58.5,0.53,40.5,98.9,136.5,73.69
17-05-2010,5.4,18.7,24.4,14.1,53.3,8.4,0.1912,17.2,1912.0,2.04,0.72,0.513,0,0.0006,12.12,1.35,0.15,230.1,-0.443,39.3,88.8,135.5,68.03
18-05-2010,9.9,16.8,22.1,11.3,65.0,2.4,0.2318,35.0,2056.0,2.19,0.719,0.483,0,0.0113,12.53,2.42,0.3,178.5,-0.087,19.2,86.5,141.7,67.73
19-05-2010,13.5,17.4,20.8,11.5,64.5,4.3,0.2819,33.2,1989.0,1.41,0.735,0.325,1,0.0113,17.47,12.83,1.52,100.8,0.092,28.8,83.6,152.6,71.07
20-05-2010,10.9,16.4,23.3,11.1,67.9,3.0,0.1518,34.4,2019.0,1.63,0.675,0.266,0,0.0022,7.87,1.02,0.26,252.9,0.225,34.3,80.2,153.1,71.31
21-05-2010,7.0,17.5,20.7,13.7,62.9,9.7,0.2067,41.4,1965.0,2.1,0.674,0.524,1,0.008,8.54,0.16,0.45,344.8,0.076,31.4,80.6,155.7,67.61
22-05-2010,6.9,18.6,24.7,13.6,60.0,3.9,0.1744,45.3,2066.0,2.05,0.717,0.489,0,0.0164,12.9,1.85,0.05,170.9,0.036,24.8,57.5,158.6,64.37
23-05-2010,10.4,17.6,20.7,10.7,88.7,1.1,0.3039,40.0,2132.0,2.08,0.788,0.401,0,0.0083,18.32,0.26,0.78,51.7,0.435,24.3,64.0,162.9,65.12
24-05-2010,7.9,16.8,20.6,12.0,60.2,2.3,0.1272,26.3,2046.0,2.07,0.738,0.545,3,0.0001,8.83,0.69,1.53,205.1,0.049,25.2,66.5,155.3,63.25
25-05-2010,15.8,17.3,22.3,12.4,69.4,3.9,0.1742,31.1,2063.0,1.06,0.739,0.61,2,0.0082,11.74,0.3,0.75,272.1,-0.187,34.1,72.4,158.9,69.56
26-05-2010,15.6,18.8,25.9,15.3,66.9,0.9,0.2669,37.5,1984.0,1.74,0.864,0.304,0,0.0024,15.98,2.75,0.86,264.9,0.145,39.3,74.5,158.1,74.73
27-05-2010,7.4,17.2,21.4,11.8,41.5,5.5,0.1199,30.8,2024.0,1.86,0.801,0.284,0,0.0066,7.93,1.21,0.27,54.6,0.312,38.8,71.0,151.2,70.92
28-05-2010,7.7,16.7,20.8,9.8,53.4,11.1,0.1272,30.3,2090.0,1.67,0.686,0.342,0,0.0006,8.16,0.4,6.26,291.8,0.077,30.7,71.7,152.3,67.98
29-05-2010,6.6,17.4,20.8,12.4,51.9,11.8,0.1473,37.4,2069.0,2.0,0.696,0.469,3,0.0115,8.87,0.95,0.55,33.5,-0.166,21.7,71.4,128.9,64.38
30-05-2010,16.7,17.4,21.6,11.5,51.8,5.7,0.2401,28.6,1967.0,1.69,0.691,0.401,3,0.0124,15.3,4.54,1.42,5.9,0.361,31.0,77.7,141.7,71.43
31-05-2010,4.1,18.5,21.6,13.1,68.6,1.8,0.1972,38.6,2071.0,1.59,0.671,0.371,1,0.004,12.42,0.7,0.79,252.8,0.567,27.4,73.9,140.4,64.81
01-06-2010,27.1,20.8,28.3,17.5,84.1,4.7,0.3762,51.1,2098.0,2.14,0.734,0.598,0,0.0061,25.97,2.71,0.62,162.3,-0.507,47.9,85.2,157.6,82.19
02-06-2010,11.7,19.5,23.5,15.6,91.3,1.5,0.3911,47.0,1985.0,1.93,0.655,0.545,0,0.0001,21.98,2.89,0.63,93.7,0.313,42.9,81.3,155.8,81.56
03-06-2010,11.5,18.1,24.4,14.2,82.3,14.7,0.357,37.1,2021.0,1.82,0.763,0.696,3,0.0012,20.96,1.4,0.65,8.5,-0.014,50.3,85.4,156.4,80.83
04-06-2010,7.6,20.4,25.5,15.0,74.5,2.9,0.4135,14.3,1947.0,2.73,0.744,0.649,3,0.0042,22.07,0.33,1.13,284.3,0.456,30.8,85.3,157.0,76.3
05-06-2010,31.0,20.5,23.6,16.7,79.6,3.0,0.4415,33.9,2066.0,2.53,0.768,0.569,3,0.0062,32.37,0.23,1.01,80.4,-0.144,50.1,109.7,181.1,95.86
06-06-2010,14.9,19.3,24.9,13.3,65.7,8.6,0.3119,37.8,2161.0,1.58,0.768,0.626,2,0.0021,19.49,2.78,0.35,241.0,0.233,53.5,107.9,185.6,96.38
07-06-2010,10.6,19.2,22.4,12.8,78.4,1.8,0.4517,29.2,2110.0,2.26,0.684,0.688,2,0.0113,23.91,2.11,0.15,351.1,-0.39,56.5,114.4,188.3,92.52
08-06-2010,31.7,18.8,25.9,11.8,67.0,2.1,0.3284,39.2,2085.0,2.62,0.722,0.577,1,0.0075,24.46,5.45,0.92,78.0,-0.278,57.2,119.0,204.2,110.34
09-06-2010,20.8,18.1,24.7,11.9,79.2,2.7,0.3885,44.2,2055.0,1.9,0.698,0.612,0,0.0045,27.34,1.45,0.64,111.9,-0.373,63.1,128.1,209.4,114.59
10-06-2010,13.7,18.1,22.2,14.1,79.7,18.9,0.3379,48.1,1997.0,1.39,0.777,0.602,1,0.006,21.72,0.1,1.47,330.5,-0.167,66.2,130.3,215.7,111.1
11-06-2010,64.8,19.3,24.6,14.1,62.5,4.6,0.2828,39.6,1987.0,1.77,0.684,0.515,0,0.0002,30.4,1.16,1.69,116.2,0.132,99.3,187.5,272.8,159.24
12-06-2010,28.5,18.6,26.0,14.4,85.1,1.3,0.3834,30.5,2091.0,1.23,0.743,0.652,1,0.0048,26.11,0.29,0.14,166.6,0.115,107.0,185.0,294.7,163.85
13-06-2010,10.8,18.6,23.1,12.9,87.4,4.3,0.3967,54.8,2025.0,2.35,0.718,0.486,1,0.0015,22.6,0.53,1.61,17.0,0.081,104.1,180.9,288.8,150.07
14-06-2010,17.0,20.1,24.0,13.6,66.3,1.9,0.3278,47.6,2108.0,1.71,0.676,0.109,0,0.0024,21.85,3.56,2.61,39.0,0.166,56.3,187.3,301.7,144.56
15-06-2010,10.1,18.4,24.5,11.5,72.9,18.4,0.2686,29.3,2038.0,1.51,0.759,0.638,1,0.0018,14.69,0.63,1.69,20.4,0.363,37.9,165.7,284.7,132.98
16-06-2010,37.0,19.5,24.0,12.9,87.0,1.0,0.3778,54.0,2079.0,2.54,0.619,0.582,2,0.0122,30.36,2.33,0.39,304.6,-0.248,64.1,181.9,310.0,150.03
17-06-2010,8.0,18.4,24.0,13.2,73.6,12.7,0.3488,51.0,2024.0,1.62,0.716,0.547,0,0.0002,21.31,6.63,0.24,97.2,0.317,55.1,176.2,306.5,135.53
18-06-2010,50.5,17.6,23.0,11.7,99.2,5.1,0.3206,30.8,2010.0,2.28,0.739,0.508,0,0.0105,30.34,4.37,0.05,17.7,-0.064,95.5,161.9,349.4,165.7
19-06-2010,19.5,17.9,22.4,12.1,87.9,1.4,0.419,41.2,2016.0,2.02,0.694,0.676,1,0.0045,23.77,2.72,0.95,136.1,-0.283,78.0,152.9,337.9,160.34
20-06-2010,20.1,20.7,25.7,17.3,76.5,2.2,0.5094,22.2,2120.0,2.4,0.763,0.422,0,0.0006,34.55,1.94,0.79,334.1,0.105,90.1,162.2,343.1,156.39
21-06-2010,14.2,19.3,25.4,14.3,74.7,2.9,0.4184,27.5,2068.0,1.97,0.72,0.479,0,0.0055,23.99,5.24,0.91,315.4,-0.473,53.8,159.4,346.7,147.13
22-06-2010,17.7,18.5,25.4,12.4,97.2,3.4,0.4219,20.4,2165.0,1.42,0.803,0.503,1,0.0135,27.07,0.1,0.37,263.0,-0.289,52.0,167.0,332.7,142.76
23-06-2010,14.9,18.9,24.7,13.6,77.0,3.8,0.5205,35.7,2052.0,1.84,0.737,0.453,0,0.0046,27.35,0.57,0.15,125.6,-0.436,46.8,144.9,326.8,136.25
24-06-2010,9.4,19.2,22.9,12.9,66.6,4.3,0.3357,40.2,2105.0,1.86,0.781,0.562,0,0.0012,19.32,2.93,0.81,181.5,-0.33,42.0,146.3,322.5,125.21
25-06-2010,89.2,17.6,25.4,11.2,78.2,2.3,0.3238,46.5,2050.0,2.1,0.764,0.716,0,0.0171,41.81,3.96,0.2,323.0,-0.736,113.5,185.0,346.9,195.63
26-06-2010,12.9,18.4,25.8,12.8,91.0,11.0,0.4122,43.6,2004.0,1.9,0.682,0.538,2,0.0075,26.21,0.27,0.61,46.0,0.2,111.5,178.4,331.3,179.19
27-06-2010,27.4,18.7,22.5,12.8,94.4,1.1,0.5216,31.5,2061.0,1.54,0.722,0.395,0,0.0,31.92,1.78,2.4,253.9,-0.038,129.5,185.7,347.9,179.71
28-06-2010,50.7,19.5,24.0,13.6,87.7,9.6,0.3029,36.7,2043.0,1.79,0.726,0.507,0,0.0054,33.8,3.84,1.54,113.4,-0.45,91.0,222.2,381.6,203.45
29-06-2010,34.5,18.2,23.9,11.5,71.1,10.9,0.357,24.4,2080.0,2.11,0.726,0.508,3,0.0095,28.14,4.22,0.95,200.5,-0.058,112.6,239.0,406.0,207.43
30-06-2010,14.1,18.9,24.7,12.2,73.7,21.1,0.3594,41.0,1986.0,1.78,0.751,0.58,1,0.012,19.37,1.38,0.88,168.8,-0.059,99.3,238.2,383.1,190.42
01-07-2010,12.7,19.7,26.6,14.0,80.4,2.0,0.3883,41.0,1974.0,2.84,0.722,0.564,1,0.0045,20.76,1.24,0.61,197.8,-0.272,61.3,241.5,387.8,174.56
02-07-2010,56.5,20.8,24.7,16.4,87.8,1.8,0.3032,36.5,2049.0,2.14,0.781,0.602,1,0.0011,32.25,2.68,1.45,171.0,-0.306,83.3,208.8,393.8,204.87
03-07-2010,18.8,20.2,24.4,13.9,81.7,2.4,0.4489,34.1,1970.0,1.24,0.717,0.495,3,0.0024,29.45,1.45,2.15,101.3,-0.219,88.0,214.7,393.1,192.94
04-07-2010,28.9,18.7,23.2,14.7,71.6,9.3,0.4186,20.2,2074.0,2.65,0.659,0.58,1,0.03,30.5,2.1,0.05,346.2,0.303,104.2,216.2,401.9,192.9
05-07-2010,13.3,17.9,25.3,13.2,80.2,1.9,0.4867,28.4,1995.0,2.09,0.708,0.52,1,0.0072,29.22,8.72,0.05,49.5,0.07,61.0,178.8,401.0,177.27
06-07-2010,28.1,20.2,25.3,16.7,70.6,3.8,0.4206,38.5,2064.0,2.93,0.741,0.358,1,0.0023,27.56,2.01,1.43,218.3,0.16,70.3,172.4,411.4,178.78
07-07-2010,7.8,18.8,23.1,12.5,83.8,6.0,0.3812,36.5,2079.0,2.26,0.679,0.489,1,0.0006,24.61,1.09,0.57,257.0,-0.113,49.2,166.1,404.3,159.76
08-07-2010,32.4,18.1,22.6,11.6,75.9,4.7,0.5149,35.9,2039.0,2.49,0.658,0.489,3,0.0113,35.5,1.74,0.58,290.2,-0.059,68.3,185.8,427.3,168.2
09-07-2010,21.7,19.4,25.8,13.1,67.3,6.6,0.4558,42.3,1946.0,2.2,0.701,0.543,0,0.0145,30.01,0.88,0.51,280.3,0.154,61.9,151.0,359.8,164.67
10-07-2010,13.0,18.9,24.9,14.3,88.7,0.8,0.2975,30.7,2114.0,2.22,0.744,0.649,0,0.0007,15.27,0.8,1.33,55.7,-0.155,67.1,145.2,359.9,152.97
11-07-2010,9.1,19.2,25.3,13.3,97.5,6.5,0.3222,32.9,1998.0,2.06,0.752,0.542,0,0.0075,17.28,2.39,1.7,211.3,0.098,43.8,125.4,341.6,139.12
12-07-2010,16.3,19.1,23.9,15.4,73.5,5.5,0.3778,38.6,2072.0,1.62,0.798,0.463,1,0.0267,22.72,10.25,0.19,191.9,-0.133,38.4,128.4,307.2,134.55
13-07-2010,8.5,20.6,26.4,13.6,76.0,7.5,0.4356,52.9,2006.0,1.68,0.696,0.562,3,0.0072,27.16,1.67,1.41,246.7,0.205,33.9,108.8,281.2,122.87
14-07-2010,31.3,19.5,23.1,15.6,65.3,1.0,0.5412,34.3,2075.0,2.14,0.757,0.672,0,0.0008,39.04,0.71,0.57,12.8,-0.353,56.1,132.3,298.4,135.74
15-07-2010,22.9,19.7,24.5,14.8,88.1,11.5,0.2266,19.5,2026.0,2.27,0.656,0.538,0,0.0048,14.81,0.92,0.26,248.3,0.044,62.7,122.8,308.6,138.28
16-07-2010,39.9,21.3,27.3,17.7,69.6,5.7,0.3662,53.6,2029.0,2.49,0.747,0.573,1,0.0365,27.81,5.0,0.42,347.1,0.109,94.1,141.0,292.0,157.44
17-07-2010,8.8,19.3,23.7,14.3,82.7,3.8,0.4955,36.7,2010.0,1.97,0.747,0.603,1,0.0344,22.05,0.73,0.67,160.5,-0.099,71.6,136.8,282.0,142.62
18-07-2010,36.4,18.0,23.4,11.7,85.8,2.3,0.3536,20.4,1997.0,2.24,0.655,0.601,0,0.0005,26.79,1.1,0.14,124.5,0.254,85.1,164.1,289.5,157.63
19-07-2010,10.4,18.7,22.7,13.8,76.9,5.8,0.3555,40.5,2100.0,1.76,0.663,0.566,1,0.0192,22.77,0.72,1.73,200.6,-0.088,55.6,158.2,286.6,144.38
20-07-2010,23.1,19.2,22.5,12.8,71.3,8.7,0.4037,28.9,2029.0,1.96,0.723,0.428,2,0.0103,28.08,5.94,0.09,14.6,0.07,69.9,172.8,281.6,145.83
21-07-2010,34.9,18.0,23.2,11.1,75.1,2.3,0.3494,35.0,2042.0,2.63,0.779,0.373,0,0.0254,28.19,9.68,0.58,167.5,0.325,68.4,176.4,308.7,158.85
22-07-2010,14.5,19.6,27.4,13.6,87.9,7.4,0.4448,22.4,2049.0,2.01,0.685,0.497,0,0.0287,25.36,1.33,0.79,77.2,0.044,72.5,168.0,290.8,149.52
23-07-2010,23.5,19.5,25.6,15.6,70.9,8.6,0.3645,44.5,2007.0,1.86,0.762,0.421,1,0.005,21.62,2.81,0.05,198.8,0.262,72.9,151.6,292.6,150.6
24-07-2010,19.1,17.5,21.5,14.4,85.1,1.7,0.4215,29.1,1992.0,2.48,0.639,0.713,1,0.0344,28.57,6.02,1.35,250.5,0.021,57.1,161.9,298.7,147.11
25-07-2010,10.0,19.5,25.7,13.3,68.4,4.3,0.257,55.0,2048.0,1.97,0.703,0.578,0,0.0048,16.36,0.1,1.82,47.4,-0.147,52.6,135.5,299.6,135.04
26-07-2010,105.4,19.6,25.6,14.1,86.8,8.9,0.3271,45.2,2083.0,2.34,0.749,0.569,3,0.0036,52.7,4.94,0.59,180.7,0.213,134.5,230.5,388.7,220.18
27-07-2010,8.8,18.5,21.6,13.5,82.6,14.5,0.4773,39.2,2089.0,1.93,0.728,0.623,3,0.0028,26.22,4.5,0.4,354.9,-0.243,124.2,216.2,389.0,195.96
28-07-2010,21.4,19.1,24.3,12.2,79.9,6.0,0.4533,27.0,2125.0,1.8,0.66,0.617,0,0.0044,27.7,1.8,2.34,136.3,0.035,135.6,202.7,379.1,187.96
29-07-2010,30.1,17.7,25.3,14.0,63.6,4.4,0.2905,29.1,2020.0,2.13,0.698,0.893,3,0.0185,21.63,1.2,2.64,65.2,0.152,60.3,218.3,386.3,189.87
30-07-2010,7.8,18.5,22.0,15.4,87.9,8.2,0.3135,22.1,2024.0,1.46,0.708,0.747,0,0.0032,16.4,1.8,0.07,126.3,0.182,59.3,202.6,354.2,169.19
31-07-2010,34.8,19.4,27.4,13.7,77.4,5.7,0.452,16.8,2085.0,1.46,0.714,0.584,3,0.0033,35.46,0.1,0.63,42.8,-0.114,72.7,218.3,380.2,178.61
01-08-2010,9.6,19.2,24.0,13.9,71.2,11.2,0.3283,25.0,2106.0,1.89,0.733,0.776,1,0.0021,16.76,1.62,0.47,160.8,0.424,52.2,217.9,353.4,161.42
02-08-2010,15.2,18.5,24.8,14.6,93.1,5.5,0.4493,45.7,2024.0,2.0,0.776,0.467,1,0.0016,26.22,0.34,0.6,241.9,0.211,59.6,127.7,358.2,152.41
03-08-2010,13.3,18.4,22.0,13.7,83.9,10.1,0.4831,34.7,2092.0,1.91,0.669,0.605,0,0.0004,24.09,2.7,1.44,305.1,0.389,38.1,132.2,348.4,142.84
04-08-2010,12.8,18.2,24.9,13.8,89.1,1.5,0.5083,47.3,2031.0,1.81,0.671,0.674,0,0.0059,30.5,1.23,0.06,190.6,0.197,41.3,123.6,326.3,134.22
05-08-2010,4.7,17.7,23.8,14.4,88.1,1.3,0.4212,45.2,2077.0,1.69,0.667,0.448,0,0.0012,22.83,0.3,3.02,128.3,-0.026,30.8,98.2,316.5,118.79
06-08-2010,11.6,19.9,25.2,16.3,77.6,10.0,0.3326,34.4,2082.0,2.27,0.65,0.545,3,0.0104,19.89,0.86,0.21,282.3,0.196,29.1,102.0,304.6,112.57
07-08-2010,5.4,18.7,26.5,15.2,85.6,6.3,0.5283,39.2,1944.0,1.89,0.741,0.566,1,0.009,24.92,2.81,0.41,174.6,0.079,21.7,72.6,290.9,101.08
08-08-2010,15.6,19.8,25.2,14.8,65.4,0.9,0.3281,43.0,2037.0,2.2,0.689,0.504,1,0.0009,22.21,2.51,3.08,99.8,-0.698,32.6,78.6,296.5,101.52
09-08-2010,25.3,17.9,24.9,11.6,85.4,7.7,0.4751,27.2,2019.0,1.64,0.648,0.503,2,0.0099,33.11,5.57,0.16,2.1,-0.605,46.3,88.7,216.4,111.59
10-08-2010,21.3,19.0,26.2,15.9,89.2,3.6,0.3304,44.8,2061.0,2.37,0.705,0.578,0,0.008,25.49,0.47,1.22,315.6,-0.328,62.2,96.7,228.9,116.15
11-08-2010,17.4,19.6,25.7,15.3,69.0,7.5,0.3231,37.2,2079.0,1.98,0.672,0.581,1,0.0004,20.71,0.47,0.43,318.0,0.384,64.0,101.3,224.9,116.13
12-08-2010,11.2,19.8,22.8,14.8,98.4,5.6,0.465,35.2,1915.0,1.9,0.619,0.564,0,0.0126,23.71,1.75,0.81,34.9,0.113,49.9,107.8,206.0,109.91
13-08-2010,29.5,19.4,24.0,15.0,92.0,7.2,0.55,41.5,2023.0,1.51,0.723,0.526,0,0.0003,34.98,1.06,0.1,157.5,-0.202,58.1,125.7,227.7,122.92
14-08-2010,18.2,19.1,26.1,13.9,99.8,4.1,0.2333,48.6,2012.0,1.77,0.691,0.656,0,0.027,16.39,12.2,6.88,156.2,0.558,58.9,138.5,211.1,122.69
15-08-2010,18.8,18.6,25.3,13.0,88.9,5.9,0.3713,27.4,1996.0,2.06,0.72,0.387,1,0.001,24.34,0.65,0.61,277.1,-0.012,66.5,141.7,220.3,123.08
16-08-2010,27.3,18.9,25.5,15.3,82.9,3.8,0.2403,28.2,1994.0,2.46,0.728,0.645,1,0.0095,18.56,0.67,0.12,251.2,0.376,64.3,143.7,232.4,131.92
17-08-2010,9.3,19.5,22.7,15.4,79.2,8.1,0.3476,46.8,1971.0,1.67,0.745,0.484,1,0.011,22.6,2.95,0.82,186.3,0.322,55.4,131.7,228.4,121.43
18-08-2010,21.7,18.9,22.8,12.5,85.4,3.9,0.4742,33.5,1984.0,1.91,0.709,0.47,1,0.0021,30.1,0.2,0.48,168.3,-0.16,58.3,136.0,237.3,124.92
19-08-2010,22.3,19.7,26.6,16.5,82.6,11.7,0.3512,36.1,1978.0,2.53,0.764,0.529,2,0.0154,22.97,6.32,0.09,126.6,0.281,53.3,147.1,254.9,128.48
20-08-2010,14.5,19.9,23.6,14.5,73.6,4.9,0.3819,34.9,2035.0,2.57,0.764,0.524,3,0.0408,23.13,1.22,0.4,286.1,-0.084,58.5,132.1,257.8,123.71
21-08-2010,14.7,18.8,23.8,12.6,88.8,6.1,0.339,31.7,1974.0,2.03,0.766,0.584,0,0.0054,22.44,6.07,0.79,236.2,-0.122,51.5,128.6,267.1,119.85
22-08-2010,14.8,21.2,28.0,18.0,92.4,6.0,0.52,34.1,2023.0,2.01,0.716,0.581,1,0.0014,30.03,0.1,0.06,118.7,-0.19,44.0,124.6,266.3,116.67
23-08-2010,25.7,18.1,24.5,11.3,93.2,3.2,0.3517,31.4,2060.0,1.11,0.751,0.55,1,0.0022,26.78,2.52,0.82,72.8,-0.253,55.2,123.0,266.7,124.87
24-08-2010,12.2,18.3,23.8,13.9,82.6,13.5,0.352,31.6,2019.0,2.71,0.685,0.581,1,0.0001,21.28,1.15,0.39,206.4,-0.291,52.7,125.9,257.6,118.34
25-08-2010,19.4,18.8,24.4,12.1,81.9,18.2,0.449,31.1,2013.0,1.83,0.798,0.644,3,0.0012,27.13,0.1,0.07,19.9,0.261,57.3,123.6,259.6,119.99
26-08-2010,36.7,19.5,26.5,12.8,61.3,4.6,0.384,20.2,1982.0,1.88,0.671,0.442,0,0.0107,26.59,0.87,0.96,147.5,-0.314,68.3,138.0,285.1,138.69
27-08-2010,11.5,20.7,28.2,14.0,81.2,5.8,0.4015,30.4,1951.0,2.11,0.621,0.639,3,0.0204,23.01,1.19,0.12,265.5,-0.087,67.6,135.0,267.1,129.39
28-08-2010,46.7,18.8,25.8,14.9,74.1,6.8,0.3534,44.7,2041.0,1.55,0.624,0.604,1,0.0074,32.44,2.14,0.88,19.3,-0.271,94.9,167.0,295.6,156.68
29-08-2010,11.6,18.6,25.3,15.1,76.9,1.9,0.473,29.4,2116.0,1.72,0.714,0.474,1,0.0163,23.84,1.26,0.66,76.7,0.12,69.8,163.8,288.4,144.78
30-08-2010,19.5,18.6,23.6,15.5,72.7,15.5,0.4697,47.8,2060.0,2.48,0.739,0.633,3,0.0019,27.36,9.81,0.54,195.2,-0.232,77.8,157.6,280.6,142.56
31-08-2010,8.7,17.1,24.7,10.8,96.4,11.3,0.4232,44.1,2079.0,2.1,0.659,0.599,1,0.0011,27.16,0.61,0.84,196.4,0.194,39.8,154.1,280.0,129.88
01-09-2010,34.5,18.2,25.5,13.2,77.5,1.7,0.4736,47.1,1902.0,2.11,0.73,0.469,1,0.0048,33.27,0.19,0.25,314.9,-0.301,62.7,169.2,292.8,144.9
02-09-2010,11.1,18.2,21.3,12.1,85.7,7.6,0.3011,27.0,2039.0,1.68,0.73,0.609,1,0.0075,17.69,0.5,1.18,192.2,-0.136,54.3,143.6,281.6,134.26
03-09-2010,21.1,18.4,21.9,15.2,83.1,5.5,0.2671,21.3,2092.0,2.09,0.71,0.462,1,0.0019,20.28,3.42,0.13,190.9,0.227,66.7,153.2,288.2,135.22
04-09-2010,13.6,19.2,25.0,15.4,72.0,4.4,0.3489,26.6,2048.0,1.73,0.676,0.549,1,0.0022,22.81,4.02,0.81,107.5,0.016,45.8,120.1,287.1,128.54
05-09-2010,33.2,19.4,23.3,12.6,66.6,12.8,0.3835,32.8,2007.0,2.23,0.74,0.644,1,0.0034,30.35,1.29,0.06,162.9,-0.25,67.9,141.7,305.5,142.46
06-09-2010,21.1,18.1,22.4,11.2,85.0,3.7,0.3482,46.4,1985.0,1.97,0.756,0.577,2,0.008,27.26,0.76,2.06,300.0,0.61,67.9,143.3,300.9,142.19
07-09-2010,23.1,18.4,26.3,12.7,78.7,6.4,0.3584,39.0,2010.0,1.73,0.719,0.595,2,0.0001,25.48,2.28,2.11,30.0,0.587,77.4,157.7,311.8,143.96
08-09-2010,21.4,18.5,22.3,11.7,79.5,3.9,0.4818,47.0,2103.0,1.97,0.679,0.51,3,0.012,29.13,0.15,0.98,173.5,-0.585,65.6,144.6,313.8,143.77
09-09-2010,21.0,19.0,25.2,15.1,92.0,7.5,0.3616,36.7,1969.0,2.39,0.701,0.543,1,0.0205,25.68,5.22,0.07,226.8,0.495,65.5,154.5,298.1,143.2
10-09-2010,31.6,18.8,26.4,15.5,82.3,5.9,0.2945,30.1,2100.0,2.31,0.655,0.468,2,0.0019,22.43,5.28,0.67,34.7,-0.292,74.0,165.0,318.2,153.32
11-09-2010,7.1,17.1,20.9,10.5,90.4,2.3,0.3451,35.7,2161.0,1.54,0.79,0.543,0,0.0167,22.28,1.94,0.42,108.9,0.016,59.7,158.5,278.6,137.42
12-09-2010,57.1,17.9,24.0,14.8,67.8,4.0,0.4754,53.4,1953.0,2.15,0.665,0.382,1,0.0077,42.85,1.16,0.36,252.7,0.06,95.8,182.4,324.1,173.91
13-09-2010,24.6,19.8,27.1,15.4,86.2,3.6,0.3443,32.9,2036.0,2.04,0.776,0.554,0,0.0155,25.19,1.53,1.69,287.4,0.205,88.8,185.9,329.2,172.42
14-09-2010,5.2,18.2,22.1,14.0,79.6,8.3,0.2686,41.5,1982.0,1.86,0.704,0.583,1,0.0015,16.24,1.83,0.05,36.4,0.178,86.9,168.0,325.7,151.76
15-09-2010,12.5,17.3,22.8,11.2,73.2,7.1,0.3034,47.2,2044.0,1.2,0.755,0.55,3,0.0088,19.93,2.14,0.92,194.9,0.257,42.3,159.1,303.7,141.5
16-09-2010,17.2,17.0,23.7,13.0,79.9,3.2,0.4064,22.7,2016.0,1.5,0.709,0.468,2,0.0214,28.43,1.06,0.13,273.3,0.125,34.9,155.3,309.8,137.47
17-09-2010,7.5,17.6,21.8,12.9,100.0,9.0,0.4382,39.1,1993.0,1.76,0.729,0.505,2,0.0101,24.7,4.05,0.95,68.3,-0.147,37.2,131.2,296.2,124.35
18-09-2010,13.7,18.4,22.1,12.2,82.5,1.6,0.3588,56.0,1974.0,1.98,0.701,0.481,0,0.0252,21.13,2.13,1.32,279.2,0.087,38.4,137.8,296.3,119.4
19-09-2010,23.6,18.5,23.4,12.1,80.1,1.5,0.4112,33.7,2037.0,2.87,0.845,0.532,2,0.0162,28.11,1.34,0.35,351.7,-0.236,44.8,104.3,286.7,125.09
20-09-2010,7.9,17.9,23.7,12.3,76.4,4.1,0.3709,38.3,2059.0,1.46,0.695,0.493,1,0.0025,21.89,2.97,0.18,325.3,0.1,45.2,87.6,273.5,114.23
21-09-2010,12.8,16.9,22.7,10.6,84.4,7.7,0.4483,45.3,2080.0,1.18,0.763,0.527,1,0.0277,25.49,1.37,3.79,196.5,-0.594,44.3,95.2,263.2,109.89
22-09-2010,12.9,19.6,25.9,13.7,70.9,11.8,0.3429,44.6,2030.0,1.34,0.795,0.5,3,0.007,22.2,1.98,0.07,42.8,-0.218,33.6,95.6,254.7,106.31
23-09-2010,56.0,19.0,23.6,13.0,62.0,0.6,0.3888,32.6,2153.0,1.34,0.753,0.478,0,0.0008,38.12,3.66,1.58,272.8,0.047,81.7,134.4,289.7,146.36
24-09-2010,12.5,18.5,22.6,13.7,80.8,11.3,0.4262,44.3,2002.0,2.28,0.684,0.633,0,0.0029,28.15,2.61,0.14,233.3,0.093,81.4,139.4,270.6,136.91
25-09-2010,18.2,18.9,22.7,13.1,73.9,2.5,0.3136,40.5,2040.0,2.4,0.665,0.634,0,0.0085,20.85,0.1,1.66,143.1,0.222,86.7,143.9,281.7,134.57
26-09-2010,15.2,18.2,23.3,11.4,65.7,2.7,0.4091,34.0,2014.0,2.06,0.769,0.673,3,0.0067,21.39,5.45,0.31,195.2,-0.306,45.9,135.5,239.8,129.59
27-09-2010,5.8,18.4,24.8,14.1,85.0,6.3,0.3579,46.2,2125.0,1.65,0.836,0.505,0,0.0111,16.06,3.06,4.63,47.3,0.12,39.2,133.4,221.0,115.95
28-09-2010,16.6,18.7,26.2,12.7,73.9,4.3,0.3338,24.3,1964.0,1.21,0.724,0.533,1,0.009,18.69,4.95,0.47,39.3,0.039,37.6,137.2,232.4,115.16
