time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
12-05-2010,35.0,40.1,30.0,0.5,0.5,4.0,54.6,25.9,81.4,9.9,17.2,1015.6,0.182,0.163,32.8,8.55,3.55,2.56,6991.3,46.14,55.9,1.0,23.76
13-05-2010,35.2,39.6,30.8,0.0,0.0,0.0,72.7,29.8,64.4,9.2,16.7,1014.6,0.2,0.18,32.9,22.79,7.07,1.55,9400.5,46.39,41.4,0.8,27.35
14-05-2010,35.5,39.2,31.9,0.0,0.0,0.0,51.4,25.8,55.9,11.9,23.6,1017.0,0.179,0.164,33.2,19.87,7.68,2.81,10081.7,46.27,47.3,0.7,23.11
15-05-2010,36.3,42.2,30.5,0.7,0.7,1.0,69.1,30.2,100.0,13.9,21.0,1015.2,0.191,0.175,33.9,9.15,4.75,1.87,8024.0,46.39,50.9,1.3,26.14
16-05-2010,36.2,40.7,31.6,0.0,0.0,0.0,60.3,28.2,53.6,13.1,24.6,1019.6,0.233,0.221,33.7,16.71,5.7,2.38,8065.5,46.34,50.6,1.1,29.44
17-05-2010,35.5,38.0,32.9,0.0,0.0,0.0,82.1,31.9,49.5,16.0,24.9,1016.1,0.158,0.137,33.2,21.65,7.53,1.03,8589.7,46.3,40.6,0.9,24.1
18-05-2010,35.5,39.4,31.6,0.0,0.0,0.0,57.2,26.9,68.1,6.9,10.5,1017.2,0.207,0.187,33.2,18.78,7.3,2.48,9236.6,46.57,57.3,0.8,26.5
19-05-2010,35.6,40.1,31.2,0.0,0.0,0.0,66.8,29.0,39.0,17.3,31.3,1014.8,0.258,0.226,33.3,15.89,5.29,1.93,10272.6,46.83,59.5,0.7,32.55
20-05-2010,35.7,40.9,30.5,0.0,0.0,0.0,68.0,29.3,42.4,13.3,25.5,1016.0,0.217,0.176,33.3,17.29,5.86,1.87,7531.6,46.18,67.0,0.6,28.56
21-05-2010,35.8,40.5,31.1,0.0,0.0,0.0,65.5,28.9,50.0,9.0,15.8,1005.1,0.201,0.172,33.4,18.06,6.85,2.02,11314.1,46.96,60.8,0.5,26.7
22-05-2010,35.1,38.8,31.5,0.0,0.0,0.0,65.7,28.3,34.2,9.2,15.7,1013.3,0.171,0.161,32.9,18.55,6.86,1.94,9196.4,46.61,65.5,0.4,23.71
23-05-2010,35.7,41.1,30.2,1.6,1.6,1.0,75.1,30.7,65.1,13.1,21.0,1013.5,0.207,0.194,33.3,8.8,3.9,1.45,9131.0,46.41,68.2,2.0,28.41
24-05-2010,34.8,37.9,31.7,0.0,0.0,0.0,72.4,29.3,55.0,15.8,24.6,1014.7,0.271,0.254,32.6,19.61,6.38,1.53,7485.3,46.43,58.6,1.7,34.51
25-05-2010,35.5,40.1,30.9,3.2,3.2,1.0,81.2,31.7,84.8,17.4,30.2,1016.9,0.2,0.181,33.2,9.1,3.87,1.09,6703.3,46.24,52.5,4.6,28.58
26-05-2010,35.3,39.1,31.5,2.4,2.4,1.0,70.3,29.4,80.3,8.3,16.0,1013.1,0.241,0.206,33.0,9.08,4.17,1.7,7923.6,46.36,60.2,6.3,31.76
27-05-2010,35.6,41.3,30.0,1.4,1.4,3.0,84.2,32.5,74.0,15.3,24.9,1012.2,0.179,0.137,33.3,7.96,4.05,0.92,8315.9,46.61,70.9,6.8,27.0
28-05-2010,35.3,40.8,29.9,0.0,0.0,0.0,74.5,30.2,52.7,15.7,24.9,1014.7,0.212,0.181,33.0,19.29,7.12,1.46,10920.3,46.52,61.5,5.8,29.23
29-05-2010,35.5,40.7,30.4,0.0,0.0,0.0,63.6,28.3,65.0,10.8,18.6,1012.1,0.22,0.182,33.2,16.58,6.81,2.11,6418.7,46.06,52.8,4.9,28.85
30-05-2010,36.4,40.6,32.2,0.0,0.0,0.0,42.7,25.0,43.8,14.8,22.5,1011.8,0.215,0.19,34.0,22.21,7.82,3.49,7034.7,46.46,57.5,4.2,26.19
31-05-2010,36.2,40.8,31.6,0.0,0.0,0.0,68.0,29.8,68.8,5.8,12.8,1012.2,0.223,0.205,33.8,18.78,7.32,1.92,9741.5,46.72,39.3,3.5,29.45
01-06-2010,35.6,39.6,31.6,0.0,0.0,0.0,73.2,30.2,64.4,7.5,13.5,1015.7,0.255,0.232,33.2,21.95,7.84,1.55,17559.2,47.3,55.3,3.0,33.12
02-06-2010,34.3,38.3,30.2,0.6,0.6,1.0,84.7,31.2,73.6,11.6,19.7,1009.2,0.241,0.216,32.1,9.42,3.27,0.82,12755.2,46.82,67.1,3.2,32.89
03-06-2010,34.4,38.1,30.7,0.0,0.0,0.0,70.7,28.5,65.7,12.8,21.9,1018.3,0.217,0.212,32.2,18.23,6.67,1.6,19577.1,47.05,67.0,2.7,29.04
04-06-2010,34.5,40.0,29.0,0.0,0.0,0.0,62.6,27.0,59.1,9.1,16.0,1008.3,0.191,0.177,32.3,21.81,7.09,2.04,13385.7,46.61,69.5,2.3,25.59
05-06-2010,34.5,39.2,29.8,8.2,8.2,3.0,73.5,29.2,72.4,9.5,25.1,1016.0,0.241,0.207,32.3,9.84,3.74,1.45,14381.6,46.86,53.9,10.1,32.46
06-06-2010,33.7,37.2,30.2,16.2,16.2,1.0,82.0,30.1,79.2,2.6,4.2,1012.0,0.284,0.243,31.7,8.77,3.62,0.94,19812.5,46.89,80.2,24.8,39.08
07-06-2010,33.6,38.2,29.0,0.0,0.0,0.0,65.5,26.7,66.4,10.3,15.7,1017.4,0.184,0.147,31.6,21.83,8.77,1.79,16362.5,46.94,68.4,21.1,27.06
08-06-2010,33.3,37.3,29.3,0.0,0.0,0.0,86.2,30.5,90.3,9.9,21.7,1010.5,0.263,0.25,31.3,17.43,6.08,0.71,12943.9,46.96,76.3,17.9,36.71
09-06-2010,34.0,38.3,29.7,7.1,7.1,1.0,79.7,29.9,76.6,9.9,23.6,1008.8,0.258,0.229,31.9,11.04,3.55,1.08,14889.0,46.89,80.8,22.3,36.0
10-06-2010,33.9,37.6,30.3,5.7,5.7,1.0,82.1,30.3,71.3,7.9,14.1,1008.2,0.3,0.256,31.8,10.22,3.69,0.95,13799.2,46.77,70.2,24.7,40.68
11-06-2010,34.4,39.3,29.5,0.0,0.0,0.0,64.7,27.3,75.9,8.1,14.7,1010.6,0.257,0.24,32.2,22.57,7.2,1.92,17979.4,46.9,72.2,21.0,34.27
12-06-2010,33.9,38.0,29.8,0.0,0.0,0.0,76.0,29.1,43.1,5.7,8.9,1010.7,0.22,0.206,31.8,21.07,7.91,1.27,19765.8,47.32,73.0,17.8,31.38
13-06-2010,34.3,38.9,29.6,0.0,0.0,0.0,66.1,27.5,53.5,7.4,11.1,1011.4,0.237,0.215,32.1,18.94,5.88,1.83,15959.9,46.5,71.6,15.2,31.83
14-06-2010,34.2,37.9,30.6,0.0,0.0,0.0,78.2,29.9,78.8,12.0,21.6,1013.4,0.261,0.224,32.1,17.63,6.59,1.17,15112.6,47.16,78.0,12.9,35.21
15-06-2010,34.7,37.7,31.7,0.0,0.0,0.0,77.7,30.2,55.7,8.2,15.9,1014.4,0.224,0.195,32.5,16.98,6.47,1.23,14941.8,47.34,69.0,11.0,31.27
16-06-2010,34.5,37.9,31.1,9.3,9.3,1.0,75.3,29.6,76.4,13.3,20.2,1013.9,0.278,0.264,32.3,9.72,3.91,1.35,17554.5,47.12,81.4,18.6,37.19
17-06-2010,34.5,38.8,30.3,0.0,0.0,0.0,73.8,29.3,57.1,10.7,21.6,1008.0,0.302,0.271,32.3,18.54,7.24,1.44,13544.4,46.88,63.8,15.8,39.16
18-06-2010,34.4,37.4,31.4,5.2,5.2,4.0,85.7,31.5,88.1,15.3,25.9,1012.7,0.313,0.282,32.2,9.24,3.63,0.78,15000.8,46.5,76.5,18.6,41.73
19-06-2010,34.5,38.1,30.9,2.8,2.8,2.0,92.1,32.9,82.7,7.5,15.2,1015.0,0.273,0.242,32.3,8.39,4.28,0.43,21243.2,46.96,87.3,18.6,38.37
20-06-2010,34.3,38.0,30.7,3.9,3.9,2.0,84.9,31.3,78.2,4.8,7.4,1014.3,0.235,0.212,32.2,10.26,4.83,0.82,17501.5,47.23,77.0,19.8,33.97
21-06-2010,34.2,38.3,30.1,0.0,0.0,0.0,80.7,30.3,46.4,7.5,13.5,1015.7,0.31,0.264,32.1,17.86,5.85,1.04,14983.3,46.82,62.9,16.8,40.75
22-06-2010,34.4,37.5,31.4,0.0,0.0,0.0,69.1,28.2,75.6,16.1,30.0,1012.6,0.3,0.27,32.3,15.32,5.41,1.68,12979.5,47.0,74.9,14.3,38.34
23-06-2010,34.4,38.4,30.5,0.6,0.6,1.0,83.1,31.1,92.1,11.8,20.3,1011.7,0.276,0.256,32.3,9.08,3.94,0.92,14804.8,47.03,70.6,12.7,37.18
24-06-2010,34.5,38.4,30.6,2.5,2.5,2.0,86.4,31.7,58.9,8.1,14.7,1016.5,0.281,0.251,32.3,10.46,5.49,0.74,11720.0,46.62,67.4,13.3,38.07
25-06-2010,34.3,37.4,31.2,7.1,7.1,1.0,78.3,30.0,61.1,13.0,22.9,1011.2,0.353,0.344,32.2,8.71,4.04,1.18,18518.5,46.79,62.9,18.4,44.97
26-06-2010,34.6,39.1,30.1,0.0,0.0,0.0,70.0,28.6,58.2,8.5,14.1,1015.2,0.32,0.282,32.4,26.3,9.37,1.65,13103.9,46.83,62.5,15.7,40.57
27-06-2010,34.2,38.0,30.5,9.4,9.4,3.0,86.9,31.6,65.6,12.6,24.6,1013.5,0.211,0.195,32.1,9.52,4.37,0.7,16057.6,46.87,79.7,22.7,32.06
28-06-2010,34.0,37.3,30.8,0.0,0.0,0.0,77.0,29.4,64.4,9.5,22.5,1010.4,0.267,0.235,31.9,20.93,6.13,1.22,16255.3,46.94,80.2,19.3,36.33
29-06-2010,33.5,37.5,29.5,0.1,0.1,3.0,95.3,32.6,73.4,6.4,12.2,1020.1,0.226,0.209,31.5,11.06,3.5,0.24,14624.6,46.67,74.8,16.5,33.78
30-06-2010,33.4,37.5,29.4,0.2,0.2,2.0,83.2,30.1,69.9,10.1,15.9,1014.3,0.251,0.218,31.4,8.59,3.84,0.87,11627.0,46.84,64.3,14.2,34.84
01-07-2010,32.7,36.4,28.9,31.2,31.2,1.0,85.6,29.8,66.4,10.7,19.8,1011.8,0.252,0.229,30.8,9.5,3.8,0.71,40821.8,48.1,79.2,43.3,38.09
02-07-2010,31.6,35.9,27.3,1.7,1.7,1.0,86.1,28.8,78.2,9.8,17.8,1013.5,0.306,0.272,29.8,9.07,3.11,0.64,28094.4,47.29,65.8,38.5,43.06
03-07-2010,31.1,34.8,27.5,7.4,7.4,1.0,86.9,28.5,74.6,8.0,12.1,1005.7,0.284,0.267,29.5,10.68,4.11,0.59,35048.0,47.83,61.0,40.1,41.1
04-07-2010,30.6,35.0,26.3,7.8,7.8,1.0,82.7,27.2,58.9,8.9,17.5,1012.2,0.281,0.249,29.1,11.01,3.2,0.76,29718.9,47.74,67.1,41.9,40.56
05-07-2010,30.4,33.0,27.8,4.3,4.3,2.0,81.5,26.7,53.9,9.5,16.8,1013.1,0.306,0.284,28.8,9.75,3.85,0.8,28149.7,47.96,76.5,39.9,42.74
06-07-2010,30.0,33.5,26.6,6.0,6.0,5.0,83.8,26.8,87.5,9.6,20.7,1010.2,0.289,0.256,28.5,9.67,3.01,0.69,23502.2,47.25,85.8,39.9,41.27
07-07-2010,30.2,33.2,27.1,14.4,14.4,3.0,83.5,26.9,89.8,14.2,26.9,1008.2,0.326,0.296,28.7,9.24,2.82,0.71,31987.5,47.66,60.7,48.3,45.78
08-07-2010,30.5,34.0,27.1,2.3,2.3,1.0,85.6,27.7,79.4,9.5,14.8,1006.4,0.312,0.28,29.0,9.85,3.64,0.63,23111.0,47.4,68.8,43.4,44.1
09-07-2010,30.9,35.5,26.3,0.0,0.0,0.0,97.4,30.4,81.8,4.9,10.3,1017.3,0.295,0.267,29.3,9.42,3.57,0.11,23445.5,47.44,67.3,36.9,42.93
10-07-2010,30.8,33.7,28.0,0.5,0.5,1.0,82.7,27.4,86.7,14.1,24.1,1013.0,0.288,0.273,29.2,8.68,3.2,0.77,32069.8,47.78,70.5,31.9,40.26
11-07-2010,31.0,34.5,27.6,0.8,0.8,1.0,85.9,28.2,79.3,7.7,12.0,1006.3,0.295,0.266,29.4,8.93,3.81,0.64,31172.9,47.94,56.7,27.9,40.88
12-07-2010,31.1,33.4,28.8,5.5,5.5,1.0,86.9,28.5,70.4,8.2,13.3,1014.3,0.304,0.273,29.4,8.81,2.88,0.59,29286.5,47.47,74.5,29.2,42.01
13-07-2010,31.2,35.6,26.7,0.0,0.0,0.0,62.2,23.6,50.8,5.3,8.2,1012.5,0.283,0.253,29.5,22.13,7.14,1.71,30078.2,47.7,69.4,24.8,37.0
14-07-2010,31.4,34.6,28.2,7.8,7.8,1.0,89.2,29.2,51.2,6.1,11.0,1009.1,0.251,0.232,29.7,8.49,2.11,0.5,27000.7,47.55,66.9,28.9,36.91
15-07-2010,31.5,34.4,28.5,11.2,11.2,1.0,80.9,27.6,69.7,4.9,9.0,1004.7,0.336,0.294,29.7,10.61,3.53,0.88,29166.7,47.49,60.4,35.8,45.27
16-07-2010,31.4,35.4,27.3,8.9,8.9,1.0,86.3,28.6,84.5,9.2,17.8,1009.1,0.337,0.302,29.7,8.79,3.35,0.63,26985.7,47.77,80.7,39.3,46.26
17-07-2010,31.6,34.7,28.5,5.2,5.2,3.0,92.5,30.1,35.4,15.3,24.5,1010.8,0.328,0.296,29.9,9.9,3.33,0.35,35444.1,47.84,79.5,38.6,45.91
18-07-2010,31.3,35.0,27.6,5.2,5.2,1.0,85.8,28.4,79.6,6.6,10.1,1016.6,0.314,0.277,29.6,9.64,3.19,0.65,23119.5,47.49,80.2,38.0,43.78
19-07-2010,31.2,34.5,27.9,21.7,21.7,2.0,83.9,28.0,52.6,8.1,12.4,1010.1,0.343,0.311,29.5,9.21,4.0,0.73,34246.1,48.14,78.7,54.0,48.09
20-07-2010,30.9,34.3,27.6,3.5,3.5,1.0,91.1,29.2,56.0,9.8,24.7,1007.2,0.266,0.231,29.3,11.07,4.04,0.4,31292.9,47.72,54.5,49.4,40.65
21-07-2010,30.9,35.8,25.9,10.6,10.6,3.0,93.6,29.6,65.3,7.2,11.6,1009.2,0.322,0.298,29.2,8.9,3.25,0.28,21688.3,47.49,62.9,52.6,46.82
22-07-2010,31.1,34.2,27.9,26.7,26.7,4.0,75.9,26.2,84.9,2.1,3.4,1010.1,0.34,0.308,29.4,8.84,3.46,1.09,35847.9,48.02,62.9,71.4,48.73
23-07-2010,30.8,34.2,27.4,2.8,2.8,1.0,68.7,24.6,66.0,8.6,14.6,1009.2,0.317,0.307,29.2,8.89,3.63,1.39,42094.4,48.22,67.4,63.5,44.92
24-07-2010,31.1,32.8,29.4,8.5,8.5,2.0,73.8,25.9,55.3,15.1,36.8,1010.5,0.333,0.294,29.5,9.68,2.92,1.18,27254.5,47.86,65.3,62.5,46.93
25-07-2010,31.1,32.7,29.4,0.1,0.1,2.0,63.1,23.7,88.0,8.6,20.1,1011.3,0.326,0.308,29.4,9.85,4.74,1.66,31214.7,48.01,83.7,53.2,44.23
26-07-2010,31.2,34.0,28.4,0.0,0.0,0.0,89.8,29.1,61.3,5.3,10.0,1009.0,0.335,0.292,29.5,8.4,3.07,0.46,26420.7,47.36,66.0,45.2,47.0
27-07-2010,30.7,32.9,28.4,2.3,2.3,1.0,84.2,27.5,47.9,6.9,11.3,1016.2,0.316,0.273,29.1,8.4,2.72,0.7,26008.8,47.56,64.0,40.7,44.09
28-07-2010,30.6,32.9,28.4,5.7,5.7,3.0,90.2,28.7,61.2,10.1,16.0,1010.5,0.272,0.237,29.0,9.29,4.64,0.43,27514.0,47.92,67.2,40.3,40.25
29-07-2010,30.7,32.9,28.4,36.3,36.3,4.0,78.3,26.3,71.4,10.4,15.8,1010.4,0.34,0.291,29.1,9.61,5.13,0.96,24184.9,47.3,66.2,70.6,48.89
30-07-2010,31.2,35.3,27.0,10.6,10.6,3.0,65.3,24.2,58.7,6.1,9.7,1008.6,0.278,0.257,29.5,9.39,3.29,1.57,30880.7,47.71,69.9,70.6,41.39
31-07-2010,30.6,33.8,27.5,0.0,0.0,0.0,79.6,26.5,16.4,5.3,8.0,1007.3,0.307,0.273,29.0,22.13,7.91,0.9,36375.2,47.79,67.0,60.0,44.66
01-08-2010,30.1,33.7,26.5,2.7,2.7,3.0,85.7,27.2,31.7,9.3,17.0,1010.2,0.319,0.287,28.6,7.43,2.22,0.61,25425.6,47.42,65.1,53.7,45.84
02-08-2010,29.7,33.9,25.4,5.3,5.3,1.0,70.5,23.8,53.5,1.7,2.8,1006.7,0.269,0.234,28.2,6.56,2.51,1.23,24656.9,47.27,60.6,50.9,39.04
03-08-2010,29.6,31.8,27.4,24.8,24.8,4.0,68.7,23.3,100.0,8.3,16.3,1007.6,0.337,0.314,28.2,8.71,3.66,1.3,29980.2,47.54,67.8,68.1,47.38
04-08-2010,29.8,33.6,26.0,4.8,4.8,1.0,78.5,25.5,62.0,8.6,14.4,1010.2,0.308,0.27,28.3,8.71,3.36,0.9,23029.8,47.47,61.8,62.7,44.92
05-08-2010,29.7,31.3,28.2,2.1,2.1,1.0,79.3,25.6,78.2,9.7,16.0,1012.7,0.355,0.323,28.3,10.31,4.0,0.86,29443.5,47.61,74.6,55.4,48.97
06-08-2010,30.0,33.6,26.4,0.0,0.0,0.0,72.9,24.6,23.2,4.3,8.9,1005.1,0.35,0.306,28.5,17.18,6.02,1.15,23330.7,47.25,56.5,47.1,47.0
07-08-2010,30.0,32.3,27.7,5.9,5.9,1.0,79.6,25.9,50.8,8.8,15.5,1007.5,0.33,0.291,28.5,7.13,2.69,0.87,27116.7,47.73,56.5,45.9,45.55
08-08-2010,29.7,32.2,27.1,0.0,0.0,0.0,57.0,21.1,18.6,2.3,5.4,1006.6,0.319,0.278,28.2,22.9,7.33,1.79,25920.9,47.74,65.9,39.0,41.5
09-08-2010,29.9,33.5,26.4,14.4,14.4,4.0,85.1,27.0,61.6,6.2,10.0,1007.7,0.36,0.322,28.4,8.75,4.46,0.63,22720.6,47.19,68.2,47.6,49.27
10-08-2010,29.9,32.7,27.1,0.0,0.0,0.0,74.4,24.8,50.3,11.8,21.3,1007.7,0.352,0.303,28.4,19.13,6.29,1.08,24622.8,46.91,44.2,40.4,46.68
11-08-2010,29.9,32.8,27.0,2.5,2.5,2.0,65.7,23.0,20.5,11.6,25.1,1004.4,0.284,0.254,28.4,10.55,3.67,1.44,26810.5,47.16,54.6,36.9,38.66
12-08-2010,29.7,31.6,27.8,4.6,4.6,3.0,84.8,26.6,28.5,11.0,19.3,1007.7,0.301,0.27,28.2,8.21,2.84,0.63,24011.1,47.04,59.2,35.9,42.17
13-08-2010,29.7,32.5,27.0,1.0,1.0,1.0,69.0,23.5,28.9,11.5,18.3,1007.7,0.313,0.277,28.3,8.72,3.31,1.29,22827.9,47.25,55.0,31.6,41.36
14-08-2010,29.9,32.4,27.5,0.0,0.0,0.0,58.8,21.7,39.9,1.0,1.6,1007.7,0.344,0.294,28.4,17.91,6.55,1.74,26343.2,47.49,52.2,26.8,42.96
15-08-2010,29.8,32.0,27.5,3.1,3.1,1.0,81.7,26.1,42.7,1.3,2.3,1005.5,0.28,0.257,28.3,9.12,2.67,0.76,22953.9,47.18,68.0,25.9,38.76
16-08-2010,29.5,32.2,26.9,1.2,1.2,1.0,82.5,26.0,63.9,11.2,17.7,1011.0,0.328,0.292,28.1,7.41,3.04,0.72,22657.4,47.45,55.4,23.2,43.37
17-08-2010,29.4,31.3,27.4,0.9,0.9,1.0,80.7,25.5,41.5,5.4,9.2,1009.7,0.292,0.26,28.0,8.39,1.61,0.79,26439.1,47.64,71.3,20.6,39.33
18-08-2010,29.4,32.6,26.3,10.9,10.9,3.0,76.8,24.8,50.0,6.9,12.9,1004.6,0.312,0.26,28.0,7.71,3.51,0.95,31729.0,47.93,63.6,28.4,41.72
19-08-2010,29.7,32.5,26.9,3.8,3.8,2.0,77.2,25.1,70.4,3.7,6.2,1010.6,0.311,0.278,28.3,7.75,2.57,0.95,27859.7,47.41,49.0,28.0,41.62
20-08-2010,30.2,32.4,27.9,3.4,3.4,1.0,63.5,22.9,32.2,7.5,12.8,1006.1,0.306,0.289,28.7,7.85,3.37,1.56,24705.1,47.38,65.8,27.2,39.67
21-08-2010,29.9,31.6,28.2,14.4,14.4,2.0,56.5,21.2,49.8,1.8,3.1,1009.5,0.325,0.302,28.4,11.06,4.19,1.84,24190.9,47.55,57.3,37.5,41.9
22-08-2010,29.5,31.7,27.3,1.6,1.6,1.0,70.2,23.6,41.0,6.0,15.2,1010.5,0.297,0.27,28.1,6.06,3.13,1.23,25922.4,47.56,53.8,33.5,40.07
23-08-2010,29.8,31.8,27.9,2.3,2.3,1.0,76.2,25.1,51.2,6.5,12.0,1004.4,0.343,0.316,28.4,8.38,2.54,1.0,29225.5,47.65,63.1,30.8,45.0
24-08-2010,30.1,33.4,26.7,4.7,4.7,4.0,65.2,23.1,40.7,1.0,1.9,1009.6,0.331,0.304,28.6,7.3,3.07,1.48,30119.8,47.68,69.9,30.8,42.7
25-08-2010,30.2,32.5,28.0,6.0,6.0,1.0,69.4,24.1,64.2,6.2,10.4,1012.4,0.309,0.278,28.7,9.0,3.77,1.31,37337.2,47.92,44.5,32.2,41.06
26-08-2010,29.4,32.3,26.5,6.7,6.7,1.0,63.0,22.0,34.9,4.0,6.2,1004.8,0.297,0.262,28.0,7.61,3.29,1.52,32230.3,47.79,53.6,34.1,39.41
27-08-2010,29.6,31.9,27.2,13.1,13.1,2.0,78.9,25.3,19.9,6.8,11.6,1011.3,0.288,0.258,28.1,7.5,2.71,0.87,32229.6,47.72,62.6,42.1,40.9
28-08-2010,29.7,31.6,27.8,0.0,0.0,0.0,45.1,18.7,48.6,7.5,13.0,1007.9,0.285,0.257,28.2,16.17,5.9,2.29,30415.8,47.69,57.1,35.8,36.59
29-08-2010,30.0,33.2,26.9,6.2,6.2,3.0,66.5,23.3,33.8,10.6,16.0,1004.6,0.362,0.322,28.5,7.2,2.25,1.43,27887.2,47.71,59.2,36.6,46.51
30-08-2010,30.1,31.6,28.6,0.2,0.2,1.0,71.5,24.4,39.2,9.7,15.9,1007.2,0.317,0.279,28.6,6.3,2.96,1.22,36138.9,47.85,53.2,31.3,41.98
31-08-2010,30.1,32.7,27.4,0.0,0.0,0.0,55.0,21.1,32.6,2.1,3.4,1004.9,0.258,0.23,28.6,13.95,4.95,1.91,19840.3,47.55,50.2,26.6,33.96
01-09-2010,30.0,32.4,27.6,19.7,19.7,3.0,82.0,26.4,46.5,8.4,17.9,1002.8,0.288,0.24,28.5,8.54,3.71,0.76,14377.3,46.78,33.9,42.3,41.23
02-09-2010,29.9,32.5,27.3,32.2,32.2,7.0,80.9,26.1,47.0,6.2,12.0,1006.8,0.323,0.291,28.4,7.14,2.76,0.81,19304.0,47.47,57.4,68.2,47.21
03-09-2010,29.8,31.7,27.8,0.0,0.0,0.0,53.1,20.4,9.8,5.2,7.9,1005.1,0.267,0.246,28.3,12.73,4.54,1.96,22208.1,47.36,45.5,57.9,37.8
04-09-2010,30.2,31.7,28.7,13.7,13.7,3.0,60.0,22.2,44.7,12.1,22.5,1006.2,0.359,0.315,28.7,6.06,3.01,1.72,23062.4,47.55,56.2,63.0,48.2
05-09-2010,30.3,32.5,28.1,20.1,20.1,1.0,56.1,21.5,41.3,5.6,9.8,1007.2,0.358,0.332,28.8,6.99,3.36,1.9,20364.8,47.53,62.1,73.6,48.77
06-09-2010,30.8,33.2,28.5,22.9,22.9,3.0,66.2,24.1,32.3,7.0,12.5,1006.1,0.326,0.301,29.2,7.09,3.08,1.5,21543.4,46.88,50.6,85.5,47.77
07-09-2010,30.4,33.4,27.5,0.0,0.0,0.0,44.1,19.3,20.2,9.7,14.7,1005.7,0.299,0.266,28.9,14.71,6.25,2.43,16123.4,47.09,43.3,72.6,41.57
08-09-2010,30.0,32.2,27.9,0.0,0.0,0.0,54.9,21.0,1.5,2.9,4.7,1004.7,0.303,0.269,28.5,12.92,5.1,1.92,20832.6,47.14,54.4,61.8,41.97
09-09-2010,29.7,31.2,28.2,3.6,3.6,1.0,39.1,17.5,51.8,1.0,1.5,1003.7,0.223,0.204,28.3,6.61,2.9,2.54,15102.0,47.11,40.4,56.1,31.82
10-09-2010,30.4,33.2,27.7,4.0,4.0,4.0,62.2,22.9,61.8,3.1,5.0,1002.8,0.261,0.24,28.9,6.82,2.71,1.64,14860.4,46.99,30.9,51.7,37.49
11-09-2010,30.8,32.4,29.3,11.7,11.7,1.0,56.3,22.1,12.2,3.0,6.3,1003.7,0.272,0.232,29.2,4.8,2.55,1.94,23239.9,47.16,42.7,55.6,38.39
12-09-2010,30.9,33.1,28.7,1.8,1.8,1.0,48.2,20.6,30.7,3.9,7.5,1008.7,0.251,0.224,29.3,8.17,3.72,2.32,16343.0,46.98,25.7,49.1,34.83
13-09-2010,30.2,31.7,28.6,0.0,0.0,0.0,42.8,18.7,0.0,5.3,9.7,1008.5,0.254,0.227,28.6,10.88,4.49,2.45,11219.0,46.73,52.9,41.7,33.85
14-09-2010,30.1,32.4,27.7,6.7,6.7,7.0,68.1,23.7,4.7,12.6,34.3,1010.1,0.258,0.233,28.6,4.11,1.85,1.36,19512.4,47.04,39.0,42.2,36.83
15-09-2010,29.7,32.2,27.1,0.4,0.4,1.0,71.8,24.0,27.2,7.1,10.9,1004.5,0.325,0.292,28.2,7.57,3.05,1.17,15914.6,46.78,48.3,36.2,43.3
16-09-2010,29.4,31.2,27.5,46.6,46.6,4.0,46.4,18.6,23.3,6.1,9.5,1011.0,0.309,0.291,28.0,6.29,2.37,2.19,19666.3,47.28,44.3,77.4,43.28
17-09-2010,29.3,32.5,26.0,2.2,2.2,2.0,52.9,19.8,39.5,5.1,9.1,1005.6,0.274,0.249,27.9,4.3,2.02,1.91,22577.8,47.77,38.3,68.0,39.49
18-09-2010,29.2,32.2,26.3,0.0,0.0,0.0,55.0,20.2,24.9,1.0,1.9,1002.1,0.329,0.29,27.8,10.16,4.27,1.83,23082.4,47.63,45.8,57.8,44.18
19-09-2010,29.7,32.1,27.3,0.0,0.0,0.0,46.7,19.0,3.4,4.6,9.2,1008.9,0.255,0.246,28.2,14.97,5.24,2.22,17459.0,47.29,30.2,49.1,35.08
20-09-2010,29.6,31.1,28.1,8.3,8.3,2.0,53.6,20.3,48.4,2.8,5.7,1005.8,0.267,0.246,28.2,4.99,2.38,1.92,12269.7,46.85,37.9,50.1,37.07
21-09-2010,30.0,32.6,27.3,0.7,0.7,3.0,73.6,24.7,22.1,3.5,5.6,1005.9,0.21,0.2,28.5,7.31,3.12,1.12,18951.5,47.49,41.6,43.2,32.68
22-09-2010,29.8,32.0,27.5,0.0,0.0,0.0,39.4,17.6,8.5,10.0,17.3,1003.4,0.299,0.266,28.3,14.02,5.91,2.53,19641.6,47.24,32.1,36.8,37.52
23-09-2010,30.0,31.6,28.4,2.2,2.2,1.0,49.5,19.9,34.7,8.1,17.5,1005.7,0.155,0.145,28.5,6.15,2.42,2.14,19109.2,47.31,33.5,33.4,23.79
